toponym,date,category_id,area_percentage,category,color
Tansarga,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1993_07_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1993_08_01,n002,8.33333333333333,F Severely Dry,#FF0000FF
Tamou,1993_08_01,n002,4.04040404040404,F Severely Dry,#FF0000FF
Kirtachi,1993_08_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1993_08_01,n002,7.5,F Severely Dry,#FF0000FF
Karimama,1993_08_01,n002,4.08163265306122,F Severely Dry,#FF0000FF
Kouandé,1993_09_01,n002,6.54205607476635,F Severely Dry,#FF0000FF
Péhunco,1993_09_01,n002,14.2857142857143,F Severely Dry,#FF0000FF
Kérou,1993_09_01,n002,2.36220472440945,F Severely Dry,#FF0000FF
Banikoara,1993_09_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1993_09_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1993_09_01,n002,5.88235294117647,F Severely Dry,#FF0000FF
Bottou,1993_09_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1993_09_01,n002,2.77777777777778,F Severely Dry,#FF0000FF
Tamou,1993_09_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1993_09_01,n002,2.7027027027027,F Severely Dry,#FF0000FF
Falmey,1993_09_01,n002,45,F Severely Dry,#FF0000FF
Karimama,1993_09_01,n002,24.4897959183673,F Severely Dry,#FF0000FF
Kouandé,1993_10_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1993_10_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1993_10_01,n002,29.1338582677165,F Severely Dry,#FF0000FF
Banikoara,1993_10_01,n002,21.9178082191781,F Severely Dry,#FF0000FF
Diapaga,1993_10_01,n002,23.134328358209,F Severely Dry,#FF0000FF
Tansarga,1993_10_01,n002,47.0588235294118,F Severely Dry,#FF0000FF
Bottou,1993_10_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1993_10_01,n002,11.1111111111111,F Severely Dry,#FF0000FF
Tamou,1993_10_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1993_10_01,n002,10.8108108108108,F Severely Dry,#FF0000FF
Falmey,1993_10_01,n002,25,F Severely Dry,#FF0000FF
Karimama,1993_10_01,n002,16.3265306122449,F Severely Dry,#FF0000FF
Kouandé,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1993_11_01,n002,2.36220472440945,F Severely Dry,#FF0000FF
Banikoara,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1993_11_01,n002,2.23880597014925,F Severely Dry,#FF0000FF
Tansarga,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1993_11_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1993_12_01,n002,11.6438356164384,F Severely Dry,#FF0000FF
Diapaga,1993_12_01,n002,11.1940298507463,F Severely Dry,#FF0000FF
Tansarga,1993_12_01,n002,11.7647058823529,F Severely Dry,#FF0000FF
Bottou,1993_12_01,n002,4.91803278688525,F Severely Dry,#FF0000FF
Parc W,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1993_12_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_01_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_02_01,n002,0.684931506849315,F Severely Dry,#FF0000FF
Diapaga,1994_02_01,n002,0.746268656716418,F Severely Dry,#FF0000FF
Tansarga,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_02_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_03_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_04_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_05_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_06_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_07_01,n002,1.42857142857143,F Severely Dry,#FF0000FF
Kérou,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_07_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_08_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_09_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_10_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_11_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1994_12_01,n002,0.934579439252336,F Severely Dry,#FF0000FF
Péhunco,1994_12_01,n002,1.42857142857143,F Severely Dry,#FF0000FF
Kérou,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1994_12_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_01_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_02_01,n002,0.746268656716418,F Severely Dry,#FF0000FF
Tansarga,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_02_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_03_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_04_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_05_01,n002,23.2876712328767,F Severely Dry,#FF0000FF
Diapaga,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_05_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_05_01,n002,5.10204081632653,F Severely Dry,#FF0000FF
Kouandé,1995_06_01,n002,38.3177570093458,F Severely Dry,#FF0000FF
Péhunco,1995_06_01,n002,24.2857142857143,F Severely Dry,#FF0000FF
Kérou,1995_06_01,n002,47.244094488189,F Severely Dry,#FF0000FF
Banikoara,1995_06_01,n002,23.972602739726,F Severely Dry,#FF0000FF
Diapaga,1995_06_01,n002,53.7313432835821,F Severely Dry,#FF0000FF
Tansarga,1995_06_01,n002,58.8235294117647,F Severely Dry,#FF0000FF
Bottou,1995_06_01,n002,27.8688524590164,F Severely Dry,#FF0000FF
Parc W,1995_06_01,n002,16.6666666666667,F Severely Dry,#FF0000FF
Tamou,1995_06_01,n002,11.1111111111111,F Severely Dry,#FF0000FF
Kirtachi,1995_06_01,n002,27.027027027027,F Severely Dry,#FF0000FF
Falmey,1995_06_01,n002,50,F Severely Dry,#FF0000FF
Karimama,1995_06_01,n002,41.3265306122449,F Severely Dry,#FF0000FF
Kouandé,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_07_01,n002,7.08661417322835,F Severely Dry,#FF0000FF
Banikoara,1995_07_01,n002,6.84931506849315,F Severely Dry,#FF0000FF
Diapaga,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_07_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_07_01,n002,0.510204081632653,F Severely Dry,#FF0000FF
Kouandé,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_08_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_09_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_09_01,n002,1.42857142857143,F Severely Dry,#FF0000FF
Kérou,1995_09_01,n002,4.7244094488189,F Severely Dry,#FF0000FF
Banikoara,1995_09_01,n002,6.84931506849315,F Severely Dry,#FF0000FF
Diapaga,1995_09_01,n002,24.6268656716418,F Severely Dry,#FF0000FF
Tansarga,1995_09_01,n002,5.88235294117647,F Severely Dry,#FF0000FF
Bottou,1995_09_01,n002,45.9016393442623,F Severely Dry,#FF0000FF
Parc W,1995_09_01,n002,22.2222222222222,F Severely Dry,#FF0000FF
Tamou,1995_09_01,n002,1.01010101010101,F Severely Dry,#FF0000FF
Kirtachi,1995_09_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_09_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_09_01,n002,25.5102040816327,F Severely Dry,#FF0000FF
Kouandé,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_10_01,n002,10.1010101010101,F Severely Dry,#FF0000FF
Kirtachi,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_10_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_11_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1995_12_01,n002,0.746268656716418,F Severely Dry,#FF0000FF
Tansarga,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1995_12_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1996_01_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1996_02_01,n002,1.49253731343284,F Severely Dry,#FF0000FF
Tansarga,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Parc W,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Tamou,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Kirtachi,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Falmey,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Karimama,1996_02_01,n002,0,F Severely Dry,#FF0000FF
Kouandé,1996_03_01,n002,4.67289719626168,F Severely Dry,#FF0000FF
Péhunco,1996_03_01,n002,8.57142857142857,F Severely Dry,#FF0000FF
Kérou,1996_03_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1996_03_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1996_03_01,n002,1.49253731343284,F Severely Dry,#FF0000FF
Tansarga,1996_03_01,n002,17.6470588235294,F Severely Dry,#FF0000FF
Bottou,1996_03_01,n002,1.63934426229508,F Severely Dry,#FF0000FF
Parc W,1996_03_01,n002,15.2777777777778,F Severely Dry,#FF0000FF
Tamou,1996_03_01,n002,4.04040404040404,F Severely Dry,#FF0000FF
Kirtachi,1996_03_01,n002,2.7027027027027,F Severely Dry,#FF0000FF
Falmey,1996_03_01,n002,2.5,F Severely Dry,#FF0000FF
Karimama,1996_03_01,n002,2.04081632653061,F Severely Dry,#FF0000FF
Kouandé,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Péhunco,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Kérou,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Banikoara,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Diapaga,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Tansarga,1996_04_01,n002,0,F Severely Dry,#FF0000FF
Bottou,1996_04_01,n002,18.0327868852459,F Severely Dry,#FF0000FF
Parc W,1996_04_01,n002,2.77777777777778,F Severely Dry,#FF0000FF
Tamou,1996_04_01,n002,10.1010101010101,F Severely Dry,#FF0000FF
Kirtachi,1996_04_01,n002,8.10810810810811,F Severely Dry,#FF0000FF
Falmey,1996_04_01,n002,20,F Severely Dry,#FF0000FF
Karimama,1996_04_01,n002,4.59183673469388,F Severely Dry,#FF0000FF
